,Make_Honda,Make_Maruti Suzuki,Make_Hyundai,Make_Toyota,Make_Mercedes-Benz,Make_BMW,Make_Skoda,Make_Nissan,Make_Renault,Make_Tata,Make_Volkswagen,Make_Ford,Make_Audi,Make_Mahindra,Make_MG,Make_Jeep,Make_Porsche,Make_Kia,Make_Land Rover,Make_Volvo,Make_Maserati,Make_Jaguar,Make_Isuzu,Make_Fiat,Make_MINI,Make_Ferrari,Make_Mitsubishi,Make_Datsun,Make_Lamborghini,Make_Chevrolet,Make_Ssangyong,Make_Rolls-Royce,Make_Lexus,Model,Price,Year,Kilometer,Fuel Type_Petrol,Fuel Type_Diesel,Fuel Type_CNG,Fuel Type_LPG,Fuel Type_Electric,Fuel Type_CNG + CNG,Fuel Type_Hybrid,Fuel Type_Petrol + CNG,Fuel Type_Petrol + LPG,Transmission_Manual,Transmission_Automatic,Location,Color,Owner_First,Owner_Second,Owner_Third,Owner_Fourth,Owner_UnRegistered Car,Owner_4 or More,Seller Type,Engine,Drivetrain,Length,Width,Height,Seating Capacity,Fuel Tank Capacity
1269,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLA 200 CDI Sport,0.07871019427198077,0.8823529411764706,0.012,0,1,0,0,0,0,0,0,0,0,1,Mumbai,Red,1,0,0,0,0,0,Individual,2143 cc,FWD,0.6198380566801619,0.4053691275167785,0.3216867469879518,0.5,0.4111111111111111
1270,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ciaz VDi (O) SHVS,0.017195502274613028,0.8529411764705882,0.043,0,1,0,0,0,0,0,0,0,1,0,Lucknow,White,1,0,0,0,0,0,Individual,1248 cc,FWD,0.5631578947368421,0.3422818791946309,0.3855421686746988,0.5,0.3111111111111111
1271,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WR-V S MT Diesel,0.021201110125604418,0.8823529411764706,0.0205,0,1,0,0,0,0,0,0,0,1,0,Raipur,Silver,1,0,0,0,0,0,Individual,1498 cc,FWD,0.3643724696356275,0.3476510067114094,0.5253012048192771,0.5,0.2777777777777778
1272,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,City SV Diesel,0.014048238963119797,0.7941176470588235,0.038,0,1,0,0,0,0,0,0,0,1,0,Agra,Red,1,0,0,0,0,0,Individual,1498 cc,FWD,0.542914979757085,0.2953020134228188,0.39759036144578314,0.5,0.2777777777777778
1273,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Swift VDi,0.009327343995879946,0.6764705882352942,0.06,0,1,0,0,0,0,0,0,0,1,0,Hyderabad,Silver,1,0,0,0,0,0,Individual,1248 cc,FWD,0.30404858299595144,0.2953020134228188,0.4397590361445783,0.5,0.3
1274,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X1 sDrive20i xLine,0.11275786100540756,0.9705882352941176,0.00625,1,0,0,0,0,0,0,0,0,0,1,Delhi,White,1,0,0,0,0,0,Individual,1998 cc,FWD,0.545748987854251,0.46442953020134226,0.5216867469879518,0.5,0.4
1275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,718 Boxster,0.3104632199364825,0.8823529411764706,0.00315,1,0,0,0,0,0,0,0,0,0,1,Hyderabad,Grey,1,0,0,0,0,0,Corporate,1988 cc,RWD,0.5182186234817814,0.4375838926174497,0.13975903614457832,0.0,0.43333333333333335
1276,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Swift DZire VXi,0.005607850991387943,0.6176470588235294,0.057,1,0,0,0,0,0,0,0,0,1,0,Mumbai,Gold,1,0,0,0,0,0,Individual,1298 cc,FWD,0.42955465587044533,0.28859060402684567,0.4397590361445783,0.5,0.3111111111111111
1277,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Celerio LXi,0.006037023261137021,0.7941176470588235,0.012931,1,0,0,0,0,0,0,0,0,1,0,Kolkata,Blue,1,0,0,0,0,0,Individual,998 cc,FWD,0.20283400809716598,0.16778523489932887,0.4759036144578313,0.5,0.2222222222222222
1278,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kodiaq Style 2.0 TDI 4x4 AT,0.09015478813195617,0.8823529411764706,0.0175,0,1,0,0,0,0,0,0,0,0,1,Pune,White,1,0,0,0,0,0,Individual,"0    1197 cc
Name: Engine, dtype: object","0    FWD
Name: Drivetrain, dtype: object",0.6469635627530365,0.5463087248322148,0.6024096385542169,0.8333333333333334,0.5333333333333333
1279,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Figo Duratorq Diesel Titanium 1.4,0.005464793568138251,0.6470588235294118,0.036,0,1,0,0,0,0,0,0,0,1,0,Hyderabad,White,1,0,0,0,0,0,Individual,1399 cc,FWD,0.2817813765182186,0.2751677852348993,0.3156626506024096,0.5,0.3333333333333333
1280,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Creta 1.6 SX Plus Special Edition,0.021487224972103803,0.7941176470588235,0.045,0,1,0,0,0,0,0,0,0,1,0,Lucknow,Silver,1,0,0,0,0,0,Individual,1582 cc,FWD,0.47408906882591095,0.40939597315436244,0.5602409638554217,0.5,0.5
1281,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,City V,0.019913593316357187,0.8235294117647058,0.019,1,0,0,0,0,0,0,0,0,1,0,Gurgaon,Silver,1,0,0,0,0,0,Individual,1497 cc,FWD,0.542914979757085,0.2953020134228188,0.39759036144578314,0.5,0.2777777777777778
1282,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E-Class E 220d Exclusive [2019-2019],0.21003690881519843,0.9705882352941176,0.0035,0,1,0,0,0,0,0,0,0,0,1,Mumbai,Grey,1,0,0,0,0,0,Individual,1950 cc,RWD,0.7951417004048583,0.5167785234899329,0.3963855421686747,0.5,0.7222222222222222
1283,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X5 xDrive 30d M Sport,0.16740579668679006,0.8529411764705882,0.0419925,0,1,0,0,0,0,0,0,0,0,1,Pune,White,0,1,0,0,0,0,Individual,2993 cc,AWD,0.7234817813765182,0.6214765100671141,0.7192771084337349,0.5,0.4111111111111111
1284,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Amaze 1.2 S MT Petrol [2018-2020],0.017910789390861492,0.9117647058823529,0.0371185,1,0,0,0,0,0,0,0,0,1,0,Nashik,White,1,0,0,0,0,0,Individual,1199 cc,FWD,0.362753036437247,0.2953020134228188,0.40481927710843374,0.5,0.2222222222222222
1285,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X1 sDrive20d xLine,0.07441847157449,0.8823529411764706,0.0265,0,1,0,0,0,0,0,0,0,0,1,Delhi,Blue,0,1,0,0,0,0,Individual,1995 cc,RWD,0.548582995951417,0.763758389261745,0.4578313253012048,0.5,0.5333333333333333
1286,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alto 800 Lxi,0.008325942033132099,0.8235294117647058,0.0261515,1,0,0,0,0,0,0,0,0,1,0,Bhopal,Grey,1,0,0,0,0,0,Commercial Registration,796 cc,FWD,0.11983805668016194,0.020134228187919462,0.37349397590361444,0.5,0.2222222222222222
1287,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Baleno Alpha 1.2,0.016337157735114877,0.9117647058823529,0.021178,1,0,0,0,0,0,0,0,0,1,0,Varanasi,Red,1,0,0,0,0,0,Individual,1197 cc,FWD,0.362753036437247,0.3624161073825503,0.4036144578313253,0.5,0.24444444444444444
1288,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SX4 ZDI,0.007095648193184745,0.7352941176470589,0.042,0,1,0,0,0,0,0,0,0,1,0,Delhi,White,1,0,0,0,0,0,Individual,1248 cc,FWD,0.5631578947368421,0.348993288590604,0.4759036144578313,0.5,0.3888888888888889
1289,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Etios Liva GD,0.012903779577122257,0.8235294117647058,0.057,0,1,0,0,0,0,0,0,0,1,0,Ambala Cantt,Grey,1,0,0,0,0,0,Individual,1364 cc,FWD,0.2736842105263158,0.2953020134228188,0.41566265060240964,0.5,0.3333333333333333
1290,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Verna SX Plus 1.6 VTVT AT,0.031472633114932334,0.9117647058823529,0.013447,1,0,0,0,0,0,0,0,0,0,1,Hyderabad,Black,1,0,0,0,0,0,Individual,1591 cc,FWD,0.542914979757085,0.3409395973154362,0.37349397590361444,0.5,0.3333333333333333
1291,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C-Class C 220 CDI Avantgarde,0.07441847157449,0.8529411764705882,0.035,0,1,0,0,0,0,0,0,0,0,1,Pune,Brown,0,1,0,0,0,0,Individual,2143 cc,RWD,0.6425101214574899,0.44966442953020136,0.3337349397590361,0.5,0.5666666666666667
1292,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fortuner 3.0 4x2 MT,0.037938828645818434,0.7058823529411765,0.049176,0,1,0,0,0,0,0,0,0,1,0,Patna,White,1,0,0,0,0,0,Individual,2982 cc,RWD,0.6502024291497975,0.4899328859060403,0.8253012048192772,0.8333333333333334,0.7222222222222222
1293,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i10 Magna,0.005321736144888558,0.6176470588235294,0.0535,1,0,0,0,0,0,0,0,0,1,0,Coimbatore,Grey,0,0,1,0,0,0,Individual,1086 cc,FWD,0.18866396761133603,0.1610738255033557,0.463855421686747,0.5,0.2222222222222222
1294,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5-Series 525d Luxury Plus,0.06383222225401276,0.7647058823529411,0.034,0,1,0,0,0,0,0,0,0,0,1,Pune,Blue,1,0,0,0,0,0,Individual,1995 cc,RWD,0.728744939271255,0.8308724832214766,0.3602409638554217,0.5,0.4111111111111111
1295,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fortuner 2.8 4x2 AT [2016-2020],0.08700752482046294,0.8529411764705882,0.026,0,1,0,0,0,0,0,0,0,0,1,Mumbai,White,1,0,0,0,0,0,Individual,2755 cc,RWD,0.6866396761133603,0.5100671140939598,0.8072289156626506,0.8333333333333334,0.7222222222222222
1296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ES 300h,0.12377328259563389,0.8529411764705882,0.0155295,1,0,0,0,0,0,0,0,0,0,1,Bangalore,Brown,1,0,0,0,0,0,Individual,2494 cc,RWD,0.7352226720647773,0.46308724832214765,0.3433734939759036,0.5,0.5555555555555556
1297,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S-Cross Alpha 1.6,0.02002803925495694,0.8529411764705882,0.057,0,1,0,0,0,0,0,0,0,1,0,Faridabad,Grey,1,0,0,0,0,0,Individual,1598 cc,FWD,0.4862348178137652,0.38926174496644295,0.5120481927710844,0.5,0.36666666666666664
1298,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X5 xDrive 30d Expedition,0.13593316357185775,0.8529411764705882,0.0175,0,1,0,0,0,0,0,0,0,0,1,Delhi,Black,1,0,0,0,0,0,Individual,2993 cc,AWD,0.7234817813765182,0.6214765100671141,0.7192771084337349,0.8333333333333334,0.4111111111111111
1299,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TUV300 T10,0.021058052702354724,0.8529411764705882,0.022,0,1,0,0,0,0,0,0,0,1,0,Mumbai,White,1,0,0,0,0,0,Individual,1493 cc,RWD,0.362753036437247,0.48322147651006714,0.8120481927710843,0.8333333333333334,0.5
1300,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i20 Active 1.4 S,0.020056650739606878,0.8529411764705882,0.036,0,1,0,0,0,0,0,0,0,1,0,Chennai,Maroon,1,0,0,0,0,0,Individual,1396 cc,FWD,0.362753036437247,0.3825503355704698,0.46987951807228917,0.5,0.3333333333333333
1301,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C-Class C 220d Progressive [2018-2019],0.11733569854939772,0.9117647058823529,0.004,0,1,0,0,0,0,0,0,0,0,1,Delhi,Blue,1,0,0,0,0,0,Individual,1950 cc,RWD,0.6425101214574899,0.44966442953020136,0.3337349397590361,0.5,0.5666666666666667
1302,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alto VXi,0.00775371234013333,0.7647058823529411,0.027,1,0,0,0,0,0,0,0,0,1,0,Mohali,White,1,0,0,0,0,0,Individual,998 cc,FWD,0.21093117408906883,0.0,0.35542168674698793,0.5,0.2222222222222222
1303,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GLA 200 CDI Style,0.04866813538954536,0.7941176470588235,0.0495,0,1,0,0,0,0,0,0,0,0,1,Chennai,White,0,1,0,0,0,0,Individual,2143 cc,FWD,0.5336032388663967,0.44161073825503355,0.3963855421686747,0.5,0.3888888888888889
1304,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TUV300 T10,0.025635861634860233,0.9117647058823529,0.044,0,1,0,0,0,0,0,0,0,1,0,Hyderabad,White,1,0,0,0,0,0,Individual,1493 cc,RWD,0.362753036437247,0.42953020134228187,0.7855421686746988,0.8333333333333334,0.5
1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Range Rover 3.0 V6 Diesel Vogue LWB,0.7854138651254614,0.9411764705882353,0.0055,0,1,0,0,0,0,0,0,0,0,1,Hyderabad,White,0,1,0,0,0,0,Individual,2993 cc,AWD,0.8502024291497976,1.0,0.8132530120481928,0.3333333333333333,1.0
1306,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Endeavour Sport 2.0 4x4 AT,0.11590512431690081,0.9705882352941176,0.0095,0,1,0,0,0,0,0,0,0,0,1,Hyderabad,White,1,0,0,0,0,0,Individual,1996 cc,AWD,0.7303643724696356,0.5288590604026846,0.8096385542168675,0.8333333333333334,0.7222222222222222
1307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hector Sharp 1.5 DCT Petrol Dual Tone,0.04866813538954536,0.9705882352941176,0.0165,1,0,0,0,0,0,0,0,0,0,1,Ahmedabad,Black,1,0,0,0,0,0,Individual,1451 cc,FWD,0.6299595141700405,0.48322147651006714,0.7168674698795181,0.5,0.5
1308,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ertiga VDi 1.3 Diesel,0.021801951303253127,0.8823529411764706,0.0220765,0,1,0,0,0,0,0,0,0,1,0,Patna,White,1,0,0,0,0,0,Individual,1248 cc,FWD,0.5246963562753036,0.348993288590604,0.6325301204819277,0.8333333333333334,0.3333333333333333
1309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Discovery Sport HSE Luxury 7-Seater,0.19601728133672855,0.9411764705882353,0.016184,0,1,0,0,0,0,0,0,0,0,1,Chennai,White,1,0,0,0,0,0,Individual,2179 cc,AWD,0.6076923076923076,0.7973154362416107,0.6734939759036145,0.8333333333333334,0.5555555555555556
1310,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Verna 1.6 CRDI SX,0.019341363623358417,0.8235294117647058,0.021,0,1,0,0,0,0,0,0,0,1,0,Ludhiana,White,1,0,0,0,0,0,Individual,1582 cc,FWD,0.5165991902834008,0.30201342281879195,0.37349397590361444,0.5,0.3111111111111111
1311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,XF Portfolio Diesel,0.13021086664187004,0.9411764705882353,0.028,0,1,0,0,0,0,0,0,0,0,1,Chennai,Blue,1,0,0,0,0,0,Individual,1999 cc,RWD,0.7967611336032389,0.8268456375838926,0.35180722891566263,0.5,0.5666666666666667
1312,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nexon EV XZ Plus,0.041086091957311666,0.9411764705882353,0.005,0,0,0,0,1,0,0,0,0,0,1,Mumbai,Blue,1,0,0,0,0,0,Individual,"0    1197 cc
Name: Engine, dtype: object",FWD,0.36194331983805667,0.45100671140939597,0.5313253012048192,0.5,0.4111111111111111
1313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Range Rover 3.0 V6 Diesel Vogue,0.5507996909959658,0.9117647058823529,0.0315,0,1,0,0,0,0,0,0,0,0,1,Bangalore,Black,1,0,0,0,0,0,Individual,2993 cc,AWD,0.7692307692307693,1.0,0.8072289156626506,0.5,1.0
1314,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grand i10 Asta AT 1.2 Kappa VTVT (O) [2016-2017],0.017195502274613028,0.8529411764705882,0.024711,1,0,0,0,0,0,0,0,0,0,1,Pune,Silver,1,0,0,0,0,0,Individual,1197 cc,FWD,0.26963562753036435,0.2483221476510067,0.42771084337349397,0.5,0.3111111111111111
1315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hector Plus Smart 1.5 DCT Petrol,0.0536751452032846,0.9705882352941176,0.0095,1,0,0,0,0,0,0,0,0,0,1,Mumbai,Silver,1,0,0,0,0,0,Corporate,1451 cc,FWD,0.6562753036437247,0.48322147651006714,0.7168674698795181,0.6666666666666666,0.5
1316,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,City SV CVT,0.01547881319561672,0.7941176470588235,0.037629,1,0,0,0,0,0,0,0,0,0,1,Mumbai,White,1,0,0,0,0,0,Individual,1497 cc,FWD,0.542914979757085,0.2953020134228188,0.39759036144578314,0.5,0.2777777777777778
1317,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Santro Sportz CNG [2018-2020],0.012760722153872564,0.9117647058823529,0.023,0,0,1,0,0,0,0,0,0,1,0,Agra,Silver,1,0,0,0,0,0,Individual,1086 cc,FWD,0.2068825910931174,0.22818791946308725,0.4759036144578313,0.5,0.5
1318,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Baleno Zeta 1.3,0.018483019083860262,0.8235294117647058,0.0344605,0,1,0,0,0,0,0,0,0,1,0,Hyderabad,Red,1,0,0,0,0,0,Individual,1248 cc,FWD,0.362753036437247,0.3624161073825503,0.4036144578313253,0.5,0.24444444444444444
1319,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Verna 1.6 CRDI SX,0.021458613487453863,0.8823529411764706,0.0399,0,1,0,0,0,0,0,0,0,1,0,Karnal,Grey,1,0,0,0,0,0,Individual,1582 cc,FWD,0.5165991902834008,0.30201342281879195,0.37349397590361444,0.5,0.3111111111111111
1320,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Polo Highline1.2L (P),0.007896769763383021,0.7352941176470589,0.0265,1,0,0,0,0,0,0,0,0,1,0,Meerut,Red,0,1,0,0,0,0,Individual,1198 cc,FWD,0.3526315789473684,0.2778523489932886,0.3469879518072289,0.5,0.3333333333333333
1321,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Scorpio S5 2WD 7 STR,0.03264570398557981,0.8823529411764706,0.0295,0,1,0,0,0,0,0,0,0,1,0,Patna,White,1,0,0,0,0,0,Individual,2179 cc,RWD,0.5493927125506073,0.46308724832214765,1.0,0.8333333333333334,0.5
1322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,XJ 3.0 Portfolio,0.16454464822179624,0.8529411764705882,0.015,0,1,0,0,0,0,0,0,0,0,1,Pune,White,1,0,0,0,0,0,Individual,2993 cc,RWD,0.8728744939271255,0.8456375838926175,0.35542168674698793,0.5,0.6888888888888889
1323,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alto LXi BS-III,0.0026036451031444022,0.6176470588235294,0.0325,1,0,0,0,0,0,0,0,0,1,0,Yamunanagar,Silver,0,0,1,0,0,0,Individual,796 cc,"0    FWD
Name: Drivetrain, dtype: object",0.16032388663967612,0.0,0.35542168674698793,0.5,0.2222222222222222
1324,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Baleno Zeta 1.2,0.020056650739606878,0.9705882352941176,0.029,1,0,0,0,0,0,0,0,0,1,0,Varanasi,White,1,0,0,0,0,0,Individual,1197 cc,FWD,0.362753036437247,0.3624161073825503,0.4036144578313253,0.5,0.24444444444444444
1325,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M-Class ML 350 CDI,0.07298789734199308,0.7647058823529411,0.047,0,1,0,0,0,0,0,0,0,0,1,Mumbai,White,1,0,0,0,0,0,Individual,2997 cc,AWD,0.6902834008097166,0.8939597315436242,0.7602409638554217,0.5,0.6111111111111112
1326,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alto 800 Lx CNG,0.007152871162484621,0.8529411764705882,0.0225,0,0,1,0,0,0,0,0,0,1,0,Pune,Silver,1,0,0,0,0,0,Individual,796 cc,FWD,0.11983805668016194,0.020134228187919462,0.37349397590361444,0.5,0.2222222222222222
1327,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fortuner 2.8 4x4 AT [2016-2020],0.09787988898743956,0.8823529411764706,0.031076,0,1,0,0,0,0,0,0,0,0,1,Mumbai,Silver,1,0,0,0,0,0,Individual,2755 cc,AWD,0.6866396761133603,0.5100671140939598,0.8072289156626506,0.8333333333333334,0.7222222222222222
1328,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Venue SX Plus 1.0 Turbo DCT,0.029355383250836885,0.9117647058823529,0.014,1,0,0,0,0,0,0,0,0,0,1,Chennai,Blue,1,0,0,0,0,0,Individual,998 cc,FWD,0.362753036437247,0.3959731543624161,0.5301204819277109,0.5,0.3333333333333333
1329,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grand i10 Magna AT 1.2 Kappa VTVT,0.017195502274613028,0.9117647058823529,0.0075,1,0,0,0,0,0,0,0,0,0,1,Chandigarh,Silver,1,0,0,0,0,0,Individual,1197 cc,FWD,0.26963562753036435,0.2483221476510067,0.42771084337349397,0.5,0.3111111111111111
1330,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Amaze 1.2 S i-VTEC,0.010757918228376871,0.7647058823529411,0.026805,1,0,0,0,0,0,0,0,0,1,0,Gurgaon,White,0,1,0,0,0,0,Individual,1198 cc,FWD,0.36072874493927126,0.2751677852348993,0.40963855421686746,0.5,0.2222222222222222
1331,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Terrano XL D Plus,0.01133014792137564,0.7647058823529411,0.0375,0,1,0,0,0,0,0,0,0,1,0,Delhi,White,1,0,0,0,0,0,Individual,1461 cc,FWD,0.4987854251012146,0.4657718120805369,0.6096385542168675,0.5,0.3888888888888889
1332,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,XL6 Zeta MT Petrol,0.033647105948327656,1.0,0.008,1,0,0,0,0,0,0,0,0,1,0,Delhi,Grey,1,0,0,0,0,0,Individual,1462 cc,FWD,0.5449392712550607,0.40268456375838924,0.6445783132530121,0.6666666666666666,0.3333333333333333
1333,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A3 35 TDI Premium + Sunroof,0.03722354152956997,0.7941176470588235,0.03,0,1,0,0,0,0,0,0,0,0,1,Delhi,Black,1,0,0,0,0,0,Individual,1968 cc,FWD,0.5493927125506073,0.43087248322147653,0.3024096385542169,0.5,0.3888888888888889
